issue_id,type,status,resolution,component,priority,reporter,created,assigned,assignee,resolved
3336,Improvement,Closed,Fixed,C-22,Minor,Person 127,2010/11/12 10:44:24 +0100,2010/11/12 11:09:37 +0100,Person 71,2010/11/12 11:21:21 +0100
3343,Bug,Closed,Fixed,C-18,Major,Person 196,2010/11/17 22:16:22 +0100,2010/11/18 09:27:23 +0100,Person 58,2010/11/18 09:37:14 +0100
3351,Bug,Closed,Fixed,C-irc,Minor,Person 197,2010/11/21 14:54:04 +0100,2010/12/08 05:36:54 +0100,Person 58,2010/12/08 07:54:35 +0100
3356,Bug,Closed,Fixed,C-bindy,Minor,Person 198,2010/11/23 21:39:12 +0100,2010/11/24 05:54:52 +0100,Person 60,2010/11/24 06:16:02 +0100
3359,Improvement,Closed,Fixed,C-ftp,Major,Person 71,2010/11/24 08:16:30 +0100,2010/11/24 08:16:30 +0100,Person 71,2010/11/25 17:34:19 +0100
3377,Bug,Closed,Fixed,C-5-integration,Minor,Person 71,2010/11/29 10:40:03 +0100,2010/11/29 10:40:03 +0100,Person 71,2010/11/29 11:29:58 +0100
3389,Bug,Closed,Fixed,C-1,Minor,Person 71,2010/12/05 10:04:35 +0100,2010/12/05 11:57:32 +0100,Person 71,2010/12/05 11:57:32 +0100
3399,Improvement,Closed,Fixed,C-1; 11,Minor,Person 71,2010/12/07 08:34:52 +0100,2010/12/07 08:34:52 +0100,Person 71,2010/12/07 10:49:21 +0100
3402,Improvement,Closed,Fixed,C-13,Major,Person 199,2010/12/08 08:05:10 +0100,2010/12/08 09:13:58 +0100,Person 58,2010/12/08 14:42:43 +0100
3403,Bug,Closed,Fixed,C-1,Minor,Person 71,2010/12/08 08:44:26 +0100,2010/12/08 08:44:26 +0100,Person 71,2010/12/08 09:16:10 +0100
3416,Improvement,Closed,Fixed,C-1,Minor,Person 71,2010/12/09 07:02:14 +0100,2010/12/09 07:02:14 +0100,Person 71,2010/12/09 07:37:55 +0100
3425,Bug,Closed,Fixed,C-blueprint,Critical,Person 71,2010/12/14 11:36:25 +0100,2010/12/14 11:36:25 +0100,Person 137,2010/12/17 16:27:04 +0100
3430,Bug,Closed,Fixed,C-1,Major,Person 71,2010/12/15 09:05:50 +0100,2010/12/15 09:05:50 +0100,Person 71,2010/12/15 09:39:32 +0100
3441,Improvement,Closed,Fixed,C-1,Major,Person 71,2010/12/18 13:08:54 +0100,2010/12/18 13:08:54 +0100,Person 71,2010/12/18 15:52:26 +0100
3458,Bug,Closed,Fixed,C-bindy,Minor,Person 71,2010/12/23 17:19:16 +0100,2010/12/23 17:19:16 +0100,Person 71,2010/12/23 17:24:34 +0100
3478,Improvement,Closed,Fixed,C-8,Major,Person 200,2011/01/01 14:51:08 +0100,2011/01/07 18:02:36 +0100,Person 197,2011/01/08 09:44:36 +0100
3486,Improvement,Closed,Fixed,C-1,Trivial,Person 71,2011/01/04 18:18:57 +0100,2011/01/04 18:18:57 +0100,Person 71,2011/01/04 18:20:36 +0100
3488,Improvement,Closed,Fixed,C-21,Minor,Person 201,2011/01/04 19:35:54 +0100,2011/01/05 09:14:56 +0100,Person 71,2011/01/05 09:20:53 +0100
3489,Bug,Closed,Fixed,C-bindy,Major,Person 202,2011/01/04 20:32:53 +0100,2011/01/05 09:24:58 +0100,Person 71,2011/01/05 10:30:51 +0100
3493,Bug,Closed,Fixed,,Major,Person 203,2011/01/05 02:09:05 +0100,2011/01/05 07:39:09 +0100,Person 71,2011/01/05 07:39:09 +0100
3530,Improvement,Closed,Fixed,C-scala,Major,Person 204,2011/01/12 03:54:57 +0100,2011/01/12 06:28:38 +0100,Person 60,2011/01/12 06:33:25 +0100
3531,Bug,Closed,Fixed,C-scala,Major,Person 204,2011/01/12 06:17:11 +0100,2011/04/24 17:19:07 +0100,Person 71,2011/04/24 18:00:43 +0100
3533,Improvement,Closed,Fixed,tooling,Major,Person 205,2011/01/12 13:25:54 +0100,2011/01/12 13:41:12 +0100,Person 58,2011/01/12 13:44:31 +0100
3535,Bug,Closed,Fixed,C-1,Major,Person 188,2011/01/12 21:43:57 +0100,2011/01/13 07:13:42 +0100,Person 71,2011/01/14 11:37:32 +0100
3538,Improvement,Closed,Fixed,C-1,Minor,Person 71,2011/01/13 10:54:51 +0100,2011/01/13 10:54:51 +0100,Person 71,2011/01/13 13:03:35 +0100
3540,Bug,Closed,Fixed,,Minor,Person 206,2011/01/13 16:53:34 +0100,2011/01/13 17:38:30 +0100,Person 71,2011/01/13 17:59:41 +0100
3555,Improvement,Closed,Fixed,C-6,Minor,Person 71,2011/01/18 09:02:25 +0100,2011/01/18 09:02:25 +0100,Person 71,2011/01/18 11:41:54 +0100
3559,Bug,Closed,Fixed,C-1,Major,Person 71,2011/01/18 15:31:47 +0100,2011/01/18 15:31:47 +0100,Person 71,2011/01/18 16:07:26 +0100
3560,Bug,Closed,Fixed,C-1,Major,Person 71,2011/01/19 12:05:18 +0100,2011/01/19 12:05:18 +0100,Person 71,2011/01/19 12:19:20 +0100
3562,Improvement,Closed,Fixed,C-bindy,Major,Person 153,2011/01/20 01:35:27 +0100,2011/01/20 01:41:13 +0100,Person 153,2011/01/20 19:15:43 +0100
3565,Improvement,Closed,Fixed,C-1,Minor,Person 167,2011/01/20 12:27:35 +0100,2011/01/21 09:15:15 +0100,Person 71,2011/01/21 10:03:31 +0100
3568,Improvement,Closed,Fixed,tooling,Major,Person 60,2011/01/21 05:19:30 +0100,2011/03/03 17:32:35 +0100,Person 71,2011/03/04 07:41:24 +0100
3570,Improvement,Closed,Fixed,C-snmp,Trivial,Person 71,2011/01/21 10:38:27 +0100,2011/02/28 12:10:44 +0100,Person 71,2011/02/28 12:11:51 +0100
3573,Improvement,Closed,Fixed,,Major,Person 122,2011/01/21 13:28:01 +0100,2011/01/21 13:28:01 +0100,Person 122,2011/02/01 22:15:35 +0100
3584,Bug,Closed,Fixed,C-1,Major,Person 71,2011/01/24 16:17:07 +0100,2011/02/08 14:13:32 +0100,Person 71,2011/02/08 16:35:24 +0100
3588,Improvement,Closed,Fixed,C-6; C-21,Minor,Person 71,2011/01/25 17:17:40 +0100,2011/02/05 04:29:26 +0100,Person 60,2011/02/05 04:32:21 +0100
3595,Bug,Closed,Fixed,C-ftp,Major,Person 207,2011/01/27 15:08:16 +0100,2011/01/30 11:01:22 +0100,Person 71,2011/01/30 15:10:25 +0100
3600,Improvement,Closed,Fixed,C-1,Major,Person 71,2011/01/28 11:07:27 +0100,2011/01/28 11:07:27 +0100,Person 71,2011/01/28 18:07:58 +0100
3612,Improvement,Closed,Fixed,tooling,Minor,Person 82,2011/02/01 17:35:07 +0100,2011/03/05 11:13:45 +0100,Person 71,2011/03/05 12:55:06 +0100
3616,Bug,Closed,Fixed,C-sql,Major,Person 208,2011/02/02 16:04:33 +0100,2011/02/02 16:04:33 +0100,Person 208,2011/02/02 16:07:30 +0100
3617,Bug,Closed,Fixed,C-1,Major,Person 209,2011/02/03 15:00:24 +0100,2011/02/04 09:17:21 +0100,Person 71,2011/02/04 12:49:04 +0100
3624,Improvement,Closed,Fixed,C-smpp,Major,Person 122,2011/02/04 18:37:54 +0100,2011/02/04 18:37:54 +0100,Person 122,2011/02/04 18:51:20 +0100
3633,Improvement,Closed,Fixed,C-22,Major,Person 71,2011/02/06 10:48:47 +0100,2011/02/06 10:48:47 +0100,Person 71,2011/02/06 10:57:33 +0100
3637,Bug,Closed,Fixed,,Major,Person 199,2011/02/07 08:47:05 +0100,2011/02/07 08:47:05 +0100,Person 199,2011/02/07 10:41:20 +0100
3638,Improvement,Closed,Fixed,osgi,Minor,Person 74,2011/02/07 15:57:49 +0100,2011/02/07 15:57:49 +0100,Person 74,2011/02/17 11:45:38 +0100
3644,Improvement,Closed,Fixed,,Minor,Person 71,2011/02/09 12:53:22 +0100,2011/02/09 12:53:22 +0100,Person 71,2011/02/11 07:03:25 +0100
3647,Improvement,Closed,Fixed,C-1,Major,Person 122,2011/02/09 18:38:15 +0100,2011/02/09 18:38:15 +0100,Person 122,2011/02/09 20:10:14 +0100
3650,Bug,Closed,Fixed,C-smpp,Critical,Person 210,2011/02/10 11:49:42 +0100,2011/02/10 15:34:39 +0100,Person 122,2011/02/28 19:42:05 +0100
3654,Improvement,Closed,Fixed,C-1,Minor,Person 71,2011/02/11 09:50:25 +0100,2011/02/11 09:50:25 +0100,Person 71,2011/02/11 10:38:46 +0100
3666,Bug,Closed,Fixed,C-restlet,Major,Person 193,2011/02/15 00:31:08 +0100,2011/02/15 07:22:22 +0100,Person 71,2011/02/15 07:22:22 +0100
3672,Improvement,Closed,Fixed,,Major,Person 208,2011/02/16 13:54:18 +0100,2011/02/16 13:54:18 +0100,Person 208,2011/02/16 17:06:27 +0100
3678,Improvement,Closed,Fixed,C-1,Major,Person 71,2011/02/17 13:36:48 +0100,2011/02/17 13:36:48 +0100,Person 71,2011/02/18 15:01:28 +0100
3690,Bug,Closed,Fixed,C-1,Minor,Person 71,2011/02/21 09:16:36 +0100,2011/02/21 09:16:36 +0100,Person 71,2011/02/21 10:19:07 +0100
3708,Improvement,Closed,Fixed,C-1; C-5,Major,Person 71,2011/02/23 11:51:18 +0100,2011/02/23 11:51:18 +0100,Person 71,2011/02/23 16:25:27 +0100
3709,Bug,Closed,Fixed,C-1,Minor,Person 211,2011/02/23 13:12:35 +0100,2011/02/23 15:23:34 +0100,Person 71,2011/02/24 06:21:03 +0100
3711,Bug,Closed,Fixed,C-1; C-5,Major,Person 71,2011/02/23 18:22:22 +0100,2011/02/23 18:22:22 +0100,Person 71,2011/02/24 06:24:46 +0100
3714,Improvement,Resolved,Fixed,C-6,Minor,Person 203,2011/02/24 06:02:51 +0100,2011/04/19 02:30:54 +0100,Person 58,2011/04/19 06:07:06 +0100
3715,Bug,Closed,Fixed,C-10,Major,Person 71,2011/02/24 10:24:41 +0100,2011/02/24 10:24:41 +0100,Person 71,2011/02/24 14:58:30 +0100
3721,Improvement,Closed,Fixed,C-1,Minor,Person 71,2011/02/26 09:28:41 +0100,2011/02/26 09:28:41 +0100,Person 71,2011/02/27 12:22:14 +0100
3722,Improvement,Closed,Fixed,C-blueprint; C-1; C-5,Minor,Person 71,2011/02/26 09:30:28 +0100,2011/02/26 09:30:28 +0100,Person 71,2011/02/27 09:02:39 +0100
3729,Bug,Closed,Fixed,C-jaxb,Major,Person 212,2011/02/28 19:46:03 +0100,2011/03/01 09:20:10 +0100,Person 71,2011/03/01 09:43:44 +0100
3731,Improvement,Closed,Fixed,C-1,Trivial,Person 71,2011/03/01 06:19:41 +0100,2011/03/01 06:19:41 +0100,Person 71,2011/03/01 06:21:09 +0100
3733,Improvement,Closed,Fixed,C-1; C-test,Minor,Person 58,2011/03/01 09:57:06 +0100,2011/03/01 09:57:06 +0100,Person 58,2011/03/02 15:09:40 +0100
3738,Improvement,Closed,Fixed,C-1,Minor,Person 71,2011/03/01 14:49:49 +0100,2011/03/01 14:49:49 +0100,Person 71,2011/03/01 15:20:56 +0100
3749,Bug,Closed,Fixed,C-ftp,Major,Person 144,2011/03/03 17:58:06 +0100,2011/03/04 08:16:19 +0100,Person 71,2011/03/04 13:25:33 +0100
3756,Improvement,Closed,Fixed,examples,Major,Person 122,2011/03/05 13:00:55 +0100,2011/03/05 13:00:55 +0100,Person 122,2011/04/11 20:36:27 +0100
3759,Improvement,Closed,Fixed,,Major,Person 122,2011/03/05 14:47:15 +0100,2011/03/05 14:47:15 +0100,Person 122,2011/06/16 23:09:01 +0100
3769,Bug,Closed,Fixed,C-7,Major,Person 213,2011/03/08 17:08:49 +0100,2011/03/09 10:12:43 +0100,Person 71,2011/03/09 10:22:07 +0100
3779,Bug,Resolved,Fixed,C-10,Major,Person 214,2011/03/11 02:36:19 +0100,2011/06/09 09:27:08 +0100,Person 58,2011/06/09 09:48:56 +0100
3782,Improvement,Closed,Fixed,,Major,Person 82,2011/03/11 20:51:17 +0100,2011/03/11 20:51:17 +0100,Person 82,2011/03/11 21:07:44 +0100
3788,Bug,Closed,Fixed,C-10,Major,Person 153,2011/03/17 20:47:05 +0100,2011/03/21 11:13:45 +0100,Person 58,2011/03/21 11:13:45 +0100
3789,Bug,Closed,Fixed,C-1,Major,Person 215,2011/03/18 15:09:55 +0100,2011/03/27 10:37:39 +0100,Person 71,2011/03/27 11:25:22 +0100
3793,Improvement,Resolved,Fixed,C-1,Major,Person 209,2011/03/21 14:16:57 +0100,2011/04/30 13:25:52 +0100,Person 71,2011/05/01 11:44:26 +0100
3794,Improvement,Resolved,Fixed,C-aws,Major,Person 122,2011/03/21 18:24:56 +0100,2011/03/21 18:24:56 +0100,Person 122,2011/03/21 22:52:23 +0100
3797,Bug,Closed,Fixed,,Major,Person 119,2011/03/22 13:42:19 +0100,2011/03/22 13:47:19 +0100,Person 82,2011/03/22 13:56:29 +0100
3799,Bug,Resolved,Fixed,tooling,Minor,Person 60,2011/03/23 03:46:31 +0100,2011/04/20 19:11:02 +0100,Person 60,2011/04/20 19:28:39 +0100
3804,Improvement,Resolved,Fixed,,Minor,Person 216,2011/03/24 11:46:38 +0100,2011/04/02 11:31:54 +0100,Person 71,2011/04/02 11:31:54 +0100
3812,Bug,Closed,Fixed,C-1,Major,Person 217,2011/03/28 08:26:51 +0100,2011/03/28 08:50:57 +0100,Person 71,2011/03/28 10:38:22 +0100
3824,Improvement,Resolved,Fixed,,Minor,Person 218,2011/03/31 13:15:38 +0100,2011/10/01 16:47:44 +0100,Person 71,2011/10/01 16:53:19 +0100
3828,Bug,Resolved,Fixed,C-6,Major,Person 137,2011/04/01 19:40:34 +0100,2011/04/08 12:31:01 +0100,Person 71,2011/04/08 15:01:18 +0100
3834,Bug,Closed,Fixed,C-smpp,Major,Person 219,2011/04/04 21:37:57 +0100,2011/04/05 22:02:22 +0100,Person 122,2011/05/30 23:04:02 +0100
3849,Bug,Closed,Fixed,C-cache,Major,Person 220,2011/04/08 15:13:09 +0100,2011/04/11 08:36:17 +0100,Person 71,2011/04/11 09:19:10 +0100
3852,Improvement,Resolved,Fixed,C-cache,Minor,Person 71,2011/04/11 09:22:16 +0100,2011/04/21 19:28:19 +0100,Person 221,2011/04/21 19:28:35 +0100
3861,Bug,Closed,Fixed,C-4,Minor,Person 71,2011/04/14 09:54:27 +0100,2011/04/14 09:54:27 +0100,Person 71,2011/04/14 10:38:36 +0100
3873,Bug,Closed,Fixed,C-8,Minor,Person 71,2011/04/16 13:45:18 +0100,2011/04/16 13:45:18 +0100,Person 71,2011/04/16 13:47:07 +0100
3891,Improvement,Resolved,Fixed,,Minor,Person 58,2011/04/22 04:29:41 +0100,2011/04/22 04:29:41 +0100,Person 58,2011/04/22 04:54:26 +0100
3905,Improvement,Resolved,Fixed,C-cache,Trivial,Person 220,2011/04/27 08:44:25 +0100,2011/04/27 22:27:27 +0100,Person 71,2011/04/27 22:27:39 +0100
3908,Improvement,Resolved,Fixed,C-7,Major,Person 222,2011/04/27 16:30:01 +0100,2011/04/27 22:00:14 +0100,Person 71,2011/04/27 22:08:02 +0100
3912,Bug,Closed,Fixed,C-1,Major,Person 223,2011/04/29 04:39:38 +0100,2011/04/29 17:01:37 +0100,Person 71,2011/04/29 19:44:02 +0100
3917,Bug,Closed,Fixed,C-18,Major,Person 224,2011/04/29 16:45:56 +0100,2011/04/29 19:32:47 +0100,Person 71,2011/04/29 19:56:21 +0100
3936,Bug,Closed,Fixed,C-sql,Major,Person 225,2011/05/03 18:38:42 +0100,2011/05/03 20:55:56 +0100,Person 122,2011/05/03 21:19:56 +0100
3942,Bug,Closed,Fixed,C-1,Minor,Person 226,2011/05/05 17:10:38 +0100,2011/05/09 12:05:12 +0100,Person 71,2011/05/09 13:14:34 +0100
3949,Improvement,Resolved,Fixed,C-1,Minor,Person 71,2011/05/06 09:14:07 +0100,2011/05/06 09:14:07 +0100,Person 71,2011/05/06 11:46:53 +0100
3950,Bug,Closed,Fixed,C-4,Minor,Person 227,2011/05/06 15:46:37 +0100,2011/05/08 08:11:26 +0100,Person 71,2011/05/08 10:49:27 +0100
3964,Improvement,Resolved,Fixed,C-script,Minor,Person 228,2011/05/12 00:00:24 +0100,2011/05/29 09:38:42 +0100,Person 71,2011/05/29 10:11:19 +0100
3968,Improvement,Resolved,Fixed,C-soap,Major,Person 71,2011/05/12 18:02:42 +0100,2011/07/27 11:16:17 +0100,Person 58,2011/07/29 12:27:30 +0100
3971,Bug,Resolved,Fixed,C-1,Major,Person 71,2011/05/13 11:18:11 +0100,2011/05/13 11:18:11 +0100,Person 71,2011/05/18 10:41:30 +0100
3973,Improvement,Resolved,Fixed,C-1; 11,Major,Person 71,2011/05/13 11:39:32 +0100,2011/05/13 11:39:32 +0100,Person 71,2011/05/13 11:54:54 +0100
3974,Bug,Closed,Fixed,C-5-ws,Major,Person 198,2011/05/13 22:53:06 +0100,2011/05/13 22:53:06 +0100,Person 198,2011/05/29 23:19:00 +0100
3982,Improvement,Resolved,Fixed,C-25,Major,Person 229,2011/05/17 14:39:21 +0100,2011/05/19 08:02:35 +0100,Person 71,2011/05/19 08:02:35 +0100
3994,Improvement,Resolved,Fixed,C-1,Major,Person 213,2011/05/19 07:43:08 +0100,2011/06/06 12:07:11 +0100,Person 71,2011/06/06 18:22:57 +0100
4010,Bug,Resolved,Fixed,C-ftp,Major,Person 230,2011/05/24 16:16:50 +0100,2011/11/06 09:29:52 +0100,Person 71,2011/11/06 12:57:39 +0100
4014,Improvement,Resolved,Fixed,C-18,Major,Person 195,2011/05/26 08:36:11 +0100,2012/06/15 15:13:47 +0100,Person 58,2012/07/13 14:12:53 +0100
4019,Improvement,Resolved,Fixed,C-26,Minor,Person 193,2011/05/27 02:23:35 +0100,2011/05/28 14:35:11 +0100,Person 71,2011/05/28 14:35:11 +0100
4021,Bug,Closed,Fixed,C-1,Minor,Person 231,2011/05/27 11:26:05 +0100,2011/05/27 14:42:07 +0100,Person 71,2011/05/27 15:05:58 +0100
4022,Bug,Resolved,Fixed,,Critical,Person 60,2011/05/27 14:27:40 +0100,2011/06/09 16:53:53 +0100,Person 71,2011/06/10 09:42:27 +0100
4033,Improvement,Resolved,Fixed,C-1,Minor,Person 71,2011/05/31 15:15:51 +0100,2011/05/31 15:15:51 +0100,Person 71,2011/05/31 16:30:08 +0100
4044,Bug,Closed,Fixed,C-1,Major,Person 232,2011/06/03 18:03:12 +0100,2011/06/10 22:47:11 +0100,Person 233,2011/06/11 04:01:27 +0100
4047,Bug,Resolved,Fixed,C-1,Major,Person 233,2011/06/03 18:56:21 +0100,2011/06/06 18:09:51 +0100,Person 233,2011/06/08 04:05:35 +0100
4057,Bug,Closed,Fixed,C-1,Major,Person 234,2011/06/06 12:26:53 +0100,2011/06/09 06:26:38 +0100,Person 221,2011/06/10 19:21:35 +0100
4067,Bug,Closed,Fixed,C-hdfs,Major,Person 74,2011/06/07 17:10:30 +0100,2011/06/07 17:10:30 +0100,Person 74,2011/06/07 17:18:21 +0100
4075,Improvement,Resolved,Fixed,C-22,Major,Person 71,2011/06/09 05:04:33 +0100,2013/08/03 07:37:36 +0100,Person 58,2013/08/12 07:39:41 +0100
4076,Bug,Closed,Fixed,C-1; C-ftp,Major,Person 235,2011/06/09 08:49:51 +0100,2011/06/10 10:16:31 +0100,Person 71,2011/06/10 11:02:29 +0100
4092,Improvement,Resolved,Fixed,C-blueprint; C-1; C-5,Minor,Person 71,2011/06/11 18:36:30 +0100,2011/06/27 10:15:39 +0100,Person 71,2011/07/24 10:55:02 +0100
4103,Improvement,Resolved,Fixed,C-1,Minor,Person 71,2011/06/14 09:39:09 +0100,2011/06/14 09:39:09 +0100,Person 71,2011/06/14 09:40:41 +0100
4107,Bug,Resolved,Fixed,C-1; C-test,Major,Person 236,2011/06/15 13:49:02 +0100,2011/06/15 15:00:03 +0100,Person 71,2011/06/15 15:22:27 +0100
4114,Improvement,Closed,Fixed,C-18,Major,Person 74,2011/06/16 15:33:37 +0100,2011/06/16 15:33:37 +0100,Person 74,2011/06/27 10:50:20 +0100
4116,Improvement,Resolved,Fixed,C-5-ws,Major,Person 237,2011/06/17 13:28:09 +0100,2011/06/17 17:04:58 +0100,Person 198,2011/06/17 23:35:21 +0100
4120,Improvement,Closed,Fixed,C-sql,Major,Person 71,2011/06/20 07:52:13 +0100,2011/06/20 22:42:10 +0100,Person 122,2011/06/20 23:20:55 +0100
4122,Improvement,Resolved,Fixed,jmx,Minor,Person 62,2011/06/20 16:38:38 +0100,2011/06/20 16:39:39 +0100,Person 71,2011/06/22 09:42:30 +0100
4140,Improvement,Resolved,Fixed,,Minor,Person 148,2011/06/22 19:31:04 +0100,2011/06/22 20:52:28 +0100,Person 198,2011/06/22 20:55:14 +0100
4149,Bug,Closed,Fixed,C-1,Minor,Person 211,2011/06/24 12:37:29 +0100,2011/06/25 09:49:36 +0100,Person 71,2011/06/26 10:36:11 +0100
4159,Improvement,Resolved,Fixed,C-1,Minor,Person 211,2011/06/28 15:30:11 +0100,2011/06/28 15:42:59 +0100,Person 71,2011/06/29 10:40:36 +0100
4165,Bug,Resolved,Fixed,examples,Major,Person 58,2011/06/30 14:13:27 +0100,2011/06/30 14:13:27 +0100,Person 58,2011/06/30 14:46:32 +0100
4167,Bug,Resolved,Fixed,C-1,Minor,Person 238,2011/06/30 17:16:19 +0100,2011/07/01 08:18:38 +0100,Person 90,2011/07/01 11:37:29 +0100
4168,Improvement,Resolved,Fixed,C-1,Minor,Person 238,2011/06/30 17:22:40 +0100,2011/07/01 11:45:16 +0100,Person 90,2011/08/02 08:23:13 +0100
4171,Bug,Resolved,Fixed,C-1; C-groovy; osgi,Minor,Person 195,2011/07/01 13:00:20 +0100,2011/11/07 08:31:46 +0100,Person 71,2012/10/22 13:44:12 +0100
4173,Bug,Closed,Fixed,C-7,Major,Person 74,2011/07/04 14:10:26 +0100,2011/07/04 14:10:26 +0100,Person 74,2011/07/04 14:25:38 +0100
4184,Bug,Resolved,Fixed,C-1,Minor,Person 71,2011/07/07 11:29:44 +0100,2011/07/07 11:29:44 +0100,Person 71,2011/07/07 17:16:21 +0100
4214,Improvement,Closed,Fixed,osgi,Trivial,Person 239,2011/07/12 12:59:57 +0100,2011/07/13 21:15:59 +0100,Person 122,2011/08/08 18:23:20 +0100
4224,Improvement,Resolved,Fixed,C-8,Major,Person 239,2011/07/13 15:49:46 +0100,2012/08/27 08:22:04 +0100,Person 240,2012/08/28 05:59:59 +0100
4229,Improvement,Resolved,Fixed,tests,Major,Person 58,2011/07/15 03:57:19 +0100,2011/07/15 03:57:19 +0100,Person 58,2011/07/15 14:07:35 +0100
4233,Improvement,Resolved,Fixed,C-1,Major,Person 62,2011/07/15 09:13:05 +0100,2011/07/15 13:04:07 +0100,Person 71,2011/07/16 10:45:44 +0100
4236,Improvement,Resolved,Fixed,C-1,Minor,Person 71,2011/07/15 12:22:13 +0100,2011/07/15 12:22:13 +0100,Person 71,2011/07/15 15:50:54 +0100
4237,Bug,Closed,Fixed,,Major,Person 82,2011/07/15 17:20:42 +0100,2011/07/15 17:20:42 +0100,Person 82,2011/07/15 17:22:46 +0100
4246,Bug,Resolved,Fixed,C-1,Minor,Person 241,2011/07/19 12:34:51 +0100,2011/07/22 10:28:43 +0100,Person 71,2011/07/22 12:33:05 +0100
4252,Bug,Resolved,Fixed,C-ftp,Minor,Person 71,2011/07/20 09:20:47 +0100,2011/07/20 09:20:47 +0100,Person 71,2011/07/20 17:18:04 +0100
4254,Bug,Closed,Fixed,C-soap,Major,Person 242,2011/07/21 13:59:30 +0100,2011/07/28 08:44:46 +0100,Person 58,2011/08/04 11:19:35 +0100
4257,Improvement,Resolved,Fixed,C-6,Minor,Person 243,2011/07/21 17:24:35 +0100,2013/09/24 10:51:11 +0100,Person 71,2013/09/24 10:51:11 +0100
4261,Bug,Resolved,Fixed,C-1,Major,Person 71,2011/07/22 08:15:15 +0100,2011/07/22 08:15:15 +0100,Person 71,2011/07/22 10:19:08 +0100
4264,Bug,Resolved,Fixed,C-1,Major,Person 58,2011/07/25 11:02:53 +0100,2011/07/26 11:14:08 +0100,Person 122,2011/08/26 02:59:25 +0100
4268,Improvement,Closed,Fixed,C-aws,Minor,Person 244,2011/07/26 08:10:59 +0100,2011/07/26 17:03:09 +0100,Person 122,2011/09/26 22:25:26 +0100
4269,Bug,Resolved,Fixed,C-ftp,Major,Person 245,2011/07/26 12:53:51 +0100,2011/07/26 14:13:05 +0100,Person 71,2011/07/26 14:25:39 +0100
4272,Improvement,Resolved,Fixed,C-jdbc,Major,Person 58,2011/07/26 15:58:50 +0100,2011/07/26 15:58:50 +0100,Person 58,2011/07/26 16:29:41 +0100
4274,Bug,Resolved,Fixed,C-1,Minor,Person 241,2011/07/27 07:11:34 +0100,2011/07/27 08:25:39 +0100,Person 71,2011/07/27 08:25:39 +0100
4282,Improvement,Resolved,Fixed,examples; tooling,Minor,Person 71,2011/07/29 13:09:09 +0100,2011/07/29 13:09:09 +0100,Person 71,2011/07/29 14:23:02 +0100
4283,Bug,Resolved,Fixed,C-1,Minor,Person 71,2011/07/29 15:43:39 +0100,2011/07/29 15:43:39 +0100,Person 71,2011/07/29 15:57:47 +0100
4287,Bug,Resolved,Fixed,,Major,Person 82,2011/08/01 14:12:22 +0100,2011/08/01 14:13:30 +0100,Person 82,2011/08/01 14:13:30 +0100
4293,Bug,Resolved,Fixed,C-1,Major,Person 246,2011/08/02 10:05:57 +0100,2011/08/03 18:47:41 +0100,Person 71,2011/08/03 20:35:12 +0100
4294,Bug,Resolved,Fixed,C-18,Major,Person 247,2011/08/02 14:19:30 +0100,2011/08/03 02:02:24 +0100,Person 58,2011/08/04 09:26:14 +0100
4297,Improvement,Resolved,Fixed,,Major,Person 82,2011/08/02 18:37:51 +0100,2011/08/02 18:37:51 +0100,Person 82,2011/08/02 19:14:17 +0100
4305,Bug,Resolved,Fixed,C-5,Minor,Person 71,2011/08/04 10:43:34 +0100,2011/08/04 10:43:34 +0100,Person 71,2011/08/04 10:45:24 +0100
4311,Bug,Resolved,Fixed,C-bindy,Minor,Person 248,2011/08/06 02:41:37 +0100,2011/08/06 02:41:37 +0100,Person 71,2011/08/07 11:32:13 +0100
4319,Bug,Resolved,Fixed,examples,Trivial,Person 249,2011/08/09 15:15:07 +0100,2011/08/10 18:59:33 +0100,Person 71,2011/08/10 18:59:33 +0100
4325,Bug,Resolved,Fixed,C-restlet,Major,Person 250,2011/08/10 15:20:22 +0100,2011/09/02 04:35:33 +0100,Person 58,2011/09/02 10:21:21 +0100
4342,Improvement,Resolved,Fixed,C-1,Minor,Person 71,2011/08/17 11:15:43 +0100,2011/08/17 11:15:43 +0100,Person 71,2011/08/17 11:19:15 +0100
4348,Improvement,Resolved,Fixed,C-1,Minor,Person 194,2011/08/18 11:01:07 +0100,2011/08/18 12:28:04 +0100,Person 71,2011/08/18 12:33:40 +0100
4351,Improvement,Resolved,Fixed,C-18,Major,Person 195,2011/08/18 16:44:09 +0100,2011/08/29 03:24:45 +0100,Person 58,2011/08/31 07:12:19 +0100
4352,Bug,Resolved,Fixed,C-ftp,Minor,Person 71,2011/08/18 18:07:32 +0100,2011/08/18 18:07:32 +0100,Person 71,2011/08/18 18:45:30 +0100
4353,Improvement,Resolved,Fixed,C-1,Minor,Person 71,2011/08/19 07:07:02 +0100,2011/08/19 07:07:02 +0100,Person 71,2011/08/19 08:52:57 +0100
4356,Improvement,Resolved,Fixed,C-ftp,Minor,Person 144,2011/08/19 14:23:18 +0100,2011/08/26 14:03:43 +0100,Person 58,2011/08/29 14:42:49 +0100
4357,Improvement,Resolved,Fixed,C-1,Major,Person 74,2011/08/19 14:38:41 +0100,2011/08/19 14:38:41 +0100,Person 74,2011/08/22 14:34:55 +0100
