issue_id,type,status,resolution,component,priority,reporter,created,assigned,assignee,resolved
3351,Improvement,Resolved,Fixed,,Minor,Person 786,2011/01/19 15:53:37 +0100,2011/02/13 10:36:11 +0100,Person 572,2011/02/13 10:36:11 +0100
3353,Improvement,Resolved,Fixed,W,Minor,Person 572,2011/01/20 09:39:00 +0100,2011/01/20 09:39:00 +0100,Person 572,2011/01/20 09:46:44 +0100
3354,Improvement,Resolved,Fixed,,Minor,Person 669,2011/01/20 11:53:31 +0100,2011/01/24 17:29:28 +0100,Person 669,2011/01/24 17:29:28 +0100
3361,Bug,Resolved,Fixed,W-extensions,Major,Person 787,2011/01/21 16:19:10 +0100,2011/02/13 11:24:45 +0100,Person 572,2011/02/13 11:24:45 +0100
3365,Bug,Resolved,Fixed,W,Minor,Person 781,2011/01/22 14:26:35 +0100,2011/01/25 10:17:57 +0100,Person 572,2011/01/25 11:02:51 +0100
3370,Improvement,Resolved,Fixed,W,Major,Person 781,2011/01/23 05:48:39 +0100,2011/02/13 14:59:01 +0100,Person 572,2011/02/14 10:39:38 +0100
3380,Bug,Resolved,Fixed,W,Major,Person 776,2011/01/24 17:55:14 +0100,2011/01/24 20:27:14 +0100,Person 572,2011/01/24 21:23:41 +0100
3384,Improvement,Resolved,Fixed,W,Trivial,Person 775,2011/01/25 18:45:13 +0100,2011/01/25 20:13:36 +0100,Person 572,2011/01/25 20:13:36 +0100
3388,Bug,Resolved,Fixed,W-auth-roles,Major,Person 788,2011/01/25 22:26:04 +0100,2011/01/26 17:59:59 +0100,Person 529,2011/01/26 17:59:59 +0100
3394,Improvement,Resolved,Fixed,W,Trivial,Person 775,2011/01/27 01:41:38 +0100,2011/02/11 20:06:37 +0100,Person 572,2011/02/11 20:06:37 +0100
3408,Improvement,Resolved,Fixed,W-examples,Minor,Person 762,2011/01/30 05:50:01 +0100,2011/02/11 19:51:03 +0100,Person 572,2011/02/11 19:56:38 +0100
3412,Bug,Resolved,Fixed,W-auth-roles,Major,Person 789,2011/02/02 12:18:02 +0100,2011/02/13 10:19:16 +0100,Person 572,2011/02/13 10:21:42 +0100
3415,Bug,Resolved,Fixed,W,Major,Person 790,2011/02/02 21:44:38 +0100,2011/02/14 19:11:57 +0100,Person 529,2011/02/14 19:11:57 +0100
3419,Improvement,Resolved,Fixed,W,Trivial,Person 775,2011/02/03 18:08:43 +0100,2011/02/11 17:46:12 +0100,Person 572,2011/02/11 17:46:12 +0100
3420,Bug,Resolved,Fixed,W,Minor,Person 791,2011/02/03 20:07:13 +0100,2011/03/21 10:20:10 +0100,Person 572,2011/03/21 10:26:04 +0100
3439,Bug,Resolved,Fixed,W,Minor,Person 775,2011/02/09 19:05:32 +0100,2011/02/17 08:34:56 +0100,Person 529,2011/02/17 08:34:56 +0100
3440,Bug,Resolved,Fixed,W,Trivial,Person 775,2011/02/09 23:19:59 +0100,2011/02/10 04:48:25 +0100,Person 529,2011/02/10 04:48:25 +0100
3444,Bug,Resolved,Fixed,W,Minor,Person 792,2011/02/14 16:59:00 +0100,2011/02/14 20:05:51 +0100,Person 572,2011/02/14 20:09:56 +0100
3454,Bug,Resolved,Fixed,W,Major,Person 736,2011/02/18 14:40:34 +0100,2011/02/19 14:39:21 +0100,Person 522,2011/02/19 14:39:21 +0100
3457,Improvement,Resolved,Fixed,W,Minor,Person 567,2011/02/20 04:41:55 +0100,2011/02/20 04:41:55 +0100,Person 567,2011/02/20 04:57:37 +0100
3458,Improvement,Resolved,Fixed,W,Trivial,Person 781,2011/02/20 05:28:46 +0100,2011/03/20 18:15:36 +0100,Person 572,2011/03/20 18:15:36 +0100
3459,Improvement,Resolved,Fixed,W; W-quickstart; W-5,Minor,Person 784,2011/02/20 17:48:45 +0100,2011/02/20 18:13:42 +0100,Person 572,2011/02/20 18:13:42 +0100
3464,Improvement,Resolved,Fixed,W,Trivial,Person 793,2011/02/22 14:12:01 +0100,2011/02/22 15:33:03 +0100,Person 572,2011/02/22 15:33:03 +0100
3465,Bug,Resolved,Fixed,W,Major,Entity 8,2011/02/22 14:45:28 +0100,2011/02/22 14:53:28 +0100,Person 572,2011/02/22 15:28:49 +0100
3470,Bug,Resolved,Fixed,W,Major,Entity 9,2011/02/23 01:26:16 +0100,2011/03/18 21:59:07 +0100,Person 572,2011/03/18 21:59:07 +0100
3478,Improvement,Resolved,Fixed,W,Major,Person 794,2011/02/24 16:37:53 +0100,2011/06/22 15:10:33 +0100,Person 522,2011/06/23 11:04:27 +0100
3483,Bug,Resolved,Fixed,W,Major,Person 572,2011/02/27 09:57:49 +0100,2011/02/27 09:57:49 +0100,Person 572,2011/02/27 09:58:58 +0100
3485,Bug,Closed,Fixed,W,Minor,Person 683,2011/02/28 15:12:15 +0100,2011/02/28 15:53:40 +0100,Person 528,2011/02/28 16:07:16 +0100
3502,Improvement,Resolved,Fixed,W,Trivial,Person 784,2011/03/04 07:44:51 +0100,2011/03/04 12:04:29 +0100,Person 572,2011/03/04 12:04:29 +0100
3506,Bug,Resolved,Fixed,W,Major,Person 712,2011/03/05 00:04:03 +0100,2011/03/08 08:43:53 +0100,Person 529,2011/03/08 08:56:49 +0100
3508,Bug,Resolved,Fixed,W,Minor,Person 795,2011/03/05 08:18:02 +0100,2011/03/07 09:01:00 +0100,Person 529,2011/03/08 08:40:50 +0100
3520,Bug,Resolved,Fixed,W,Major,Person 779,2011/03/09 16:54:35 +0100,2011/05/24 15:44:34 +0100,Person 572,2011/05/24 15:44:34 +0100
3524,Improvement,Resolved,Fixed,W; W-extensions,Major,Person 784,2011/03/11 14:27:31 +0100,2011/04/23 10:11:13 +0100,Person 522,2011/04/23 10:19:55 +0100
3540,Improvement,Resolved,Fixed,W,Major,Person 572,2011/03/16 20:40:56 +0100,2011/03/27 11:44:12 +0100,Person 572,2011/03/27 11:44:12 +0100
3543,Improvement,Resolved,Fixed,,Major,Person 572,2011/03/17 14:10:44 +0100,2011/03/17 14:10:44 +0100,Person 572,2011/03/17 20:34:18 +0100
3550,Improvement,Resolved,Fixed,W-extensions,Minor,Person 796,2011/03/23 11:59:13 +0100,2011/04/18 16:54:44 +0100,Person 572,2011/04/18 18:09:50 +0100
3551,Bug,Resolved,Fixed,W,Major,Person 712,2011/03/23 18:52:40 +0100,2011/03/27 18:40:21 +0100,Person 529,2011/03/27 21:06:36 +0100
3552,Improvement,Closed,Fixed,W,Minor,Person 797,2011/03/24 07:05:53 +0100,2011/04/18 16:54:32 +0100,Person 572,2011/04/18 18:22:31 +0100
3553,Improvement,Resolved,Fixed,,Major,Person 572,2011/03/24 10:54:59 +0100,2011/03/24 10:54:59 +0100,Person 572,2011/03/24 22:03:18 +0100
3554,Improvement,Resolved,Fixed,W,Minor,Person 798,2011/03/24 11:22:31 +0100,2012/03/15 10:37:41 +0100,Person 572,2012/03/15 10:56:16 +0100
3556,Bug,Resolved,Fixed,,Major,Person 572,2011/03/24 21:45:57 +0100,2011/03/24 21:45:57 +0100,Person 572,2011/03/24 21:48:13 +0100
3558,Improvement,Resolved,Fixed,W-11,Minor,Person 690,2011/03/25 15:58:57 +0100,2011/03/27 18:30:00 +0100,Person 572,2011/03/27 18:30:00 +0100
3559,Bug,Closed,Fixed,W,Major,Person 799,2011/03/26 12:09:07 +0100,2011/03/27 20:59:45 +0100,Person 522,2011/03/27 20:59:45 +0100
3562,Bug,Resolved,Fixed,W,Major,Person 712,2011/03/28 00:38:43 +0100,2011/04/18 16:54:29 +0100,Person 572,2011/05/24 14:09:46 +0100
3571,Bug,Resolved,Fixed,W-examples,Minor,Person 669,2011/03/29 13:26:20 +0100,2011/04/17 16:43:53 +0100,Person 522,2011/04/22 20:38:54 +0100
3572,Improvement,Resolved,Fixed,W-examples,Trivial,Person 669,2011/03/29 13:33:05 +0100,2011/03/29 13:33:05 +0100,Person 669,2011/06/14 17:07:58 +0100
3581,Bug,Resolved,Fixed,W,Minor,Person 800,2011/03/31 14:06:16 +0100,2011/03/31 16:34:45 +0100,Person 572,2011/03/31 16:34:45 +0100
3585,Improvement,Resolved,Fixed,W,Trivial,Person 779,2011/04/01 12:59:30 +0100,2011/04/04 13:07:38 +0100,Person 572,2011/04/04 13:07:38 +0100
3588,Bug,Resolved,Fixed,W,Major,Person 801,2011/04/01 17:26:15 +0100,2011/04/03 18:06:29 +0100,Person 572,2011/04/03 18:06:29 +0100
3591,Bug,Resolved,Fixed,W,Major,Person 784,2011/04/04 06:23:23 +0100,2011/04/09 19:09:20 +0100,Person 572,2011/04/09 19:09:20 +0100
3598,Bug,Resolved,Fixed,W-datetime,Major,Person 802,2011/04/05 17:27:27 +0100,2011/04/19 20:36:27 +0100,Person 572,2011/04/21 15:30:54 +0100
3605,Bug,Resolved,Fixed,W; W-extensions,Minor,Person 591,2011/04/08 23:33:24 +0100,2011/04/27 16:25:54 +0100,Person 572,2011/04/28 14:30:32 +0100
3610,Bug,Resolved,Fixed,W,Trivial,Person 784,2011/04/12 12:11:53 +0100,2011/04/13 19:35:11 +0100,Person 560,2011/04/13 19:35:11 +0100
3617,Bug,Resolved,Fixed,W,Major,Person 572,2011/04/15 10:25:54 +0100,2011/05/24 16:33:54 +0100,Person 572,2011/05/24 16:33:54 +0100
3619,Bug,Resolved,Fixed,W,Trivial,Person 522,2011/04/17 16:26:18 +0100,2011/04/17 16:26:54 +0100,Person 522,2011/04/17 16:26:54 +0100
3621,Bug,Resolved,Fixed,W,Major,Person 669,2011/04/18 06:27:50 +0100,2011/04/18 13:58:45 +0100,Person 572,2011/04/18 13:58:45 +0100
3627,Bug,Closed,Fixed,W-extensions,Major,Person 797,2011/04/20 05:24:19 +0100,2011/04/22 21:28:45 +0100,Person 522,2011/04/23 08:19:47 +0100
3628,Improvement,Resolved,Fixed,W,Major,Person 803,2011/04/20 09:09:29 +0100,2011/04/21 15:42:25 +0100,Person 572,2011/04/21 15:42:25 +0100
3636,Bug,Resolved,Fixed,,Trivial,Person 804,2011/04/22 19:29:41 +0100,2011/05/03 19:18:08 +0100,Person 572,2011/05/03 19:18:08 +0100
3637,Improvement,Resolved,Fixed,W,Trivial,Person 784,2011/04/23 16:21:09 +0100,2011/04/23 16:49:36 +0100,Person 522,2011/04/23 16:49:36 +0100
3641,Bug,Resolved,Fixed,W,Major,Person 784,2011/04/25 21:39:34 +0100,2011/04/26 07:05:24 +0100,Person 572,2011/04/26 07:05:24 +0100
3650,Bug,Resolved,Fixed,W,Minor,Person 650,2011/04/28 09:11:11 +0100,2011/04/28 18:51:20 +0100,Person 560,2011/04/28 18:54:47 +0100
3658,Improvement,Resolved,Fixed,W,Minor,Person 784,2011/05/01 09:56:54 +0100,2011/05/03 10:44:26 +0100,Person 572,2011/05/03 10:44:26 +0100
3661,Improvement,Resolved,Fixed,,Minor,Person 805,2011/05/02 20:44:31 +0100,2011/05/03 10:36:51 +0100,Person 572,2011/05/03 10:36:51 +0100
3669,Bug,Resolved,Fixed,W,Major,Person 806,2011/05/05 11:31:04 +0100,2011/05/10 15:48:07 +0100,Person 572,2011/12/20 14:29:08 +0100
3675,Bug,Resolved,Fixed,W,Major,Person 645,2011/05/06 10:56:37 +0100,2011/05/06 13:55:53 +0100,Person 572,2011/05/10 12:49:53 +0100
3679,Improvement,Resolved,Fixed,W,Minor,Person 572,2011/05/07 09:06:27 +0100,2011/05/07 09:06:27 +0100,Person 572,2011/05/07 17:42:08 +0100
3680,Improvement,Resolved,Fixed,W,Major,Person 784,2011/05/07 10:34:53 +0100,2011/05/07 16:53:28 +0100,Person 572,2011/05/07 16:53:28 +0100
3685,Improvement,Resolved,Fixed,,Major,Person 529,2011/05/07 23:36:17 +0100,2011/05/09 19:40:35 +0100,Person 572,2011/05/09 20:04:54 +0100
3688,Bug,Resolved,Fixed,W,Major,Person 572,2011/05/09 09:35:53 +0100,2011/05/09 09:35:53 +0100,Person 572,2011/05/09 09:43:03 +0100
3690,Bug,Resolved,Fixed,W,Major,Person 572,2011/05/09 13:38:59 +0100,2011/05/09 13:38:59 +0100,Person 572,2011/05/10 08:10:19 +0100
3700,Bug,Resolved,Fixed,W,Major,Person 572,2011/05/11 15:12:07 +0100,2011/05/11 22:18:54 +0100,Person 572,2011/05/11 22:18:54 +0100
3708,Improvement,Resolved,Fixed,W,Trivial,Person 775,2011/05/12 20:29:14 +0100,2011/05/12 20:35:51 +0100,Person 572,2011/05/12 20:35:51 +0100
3716,Improvement,Resolved,Fixed,W,Major,Person 807,2011/05/15 13:39:30 +0100,2011/05/20 15:57:40 +0100,Person 572,2011/05/20 15:57:40 +0100
3725,Bug,Resolved,Fixed,W,Major,Entity 10,2011/05/18 16:14:00 +0100,2011/05/19 21:31:36 +0100,Person 522,2011/06/03 22:16:42 +0100
3727,Bug,Resolved,Fixed,W,Major,Person 763,2011/05/19 02:02:23 +0100,2011/07/06 11:55:48 +0100,Person 779,2011/07/06 12:31:01 +0100
3728,Improvement,Resolved,Fixed,W,Major,Person 572,2011/05/19 10:30:56 +0100,2011/05/19 10:37:25 +0100,Person 522,2011/06/03 22:01:30 +0100
3730,Bug,Resolved,Fixed,W,Major,Person 808,2011/05/19 19:57:03 +0100,2011/05/20 15:02:11 +0100,Person 572,2011/05/20 15:15:27 +0100
3736,Bug,Resolved,Fixed,W,Major,Person 809,2011/05/23 11:21:35 +0100,2011/05/23 11:57:07 +0100,Person 572,2011/05/23 11:57:07 +0100
3739,Bug,Resolved,Fixed,W-datetime,Major,Person 529,2011/05/24 19:52:25 +0100,2011/05/24 19:52:25 +0100,Person 529,2011/05/24 21:59:13 +0100
3740,Bug,Resolved,Fixed,W,Major,Person 572,2011/05/25 08:54:30 +0100,2011/05/26 08:25:09 +0100,Person 529,2011/05/26 08:55:26 +0100
3744,Improvement,Resolved,Fixed,W,Major,Person 810,2011/05/26 15:46:23 +0100,2011/05/27 16:03:55 +0100,Person 572,2011/05/27 16:03:55 +0100
3758,Bug,Resolved,Fixed,W,Major,Person 811,2011/06/01 12:54:34 +0100,2011/06/03 03:11:15 +0100,Person 529,2011/06/03 03:11:15 +0100
3759,Improvement,Resolved,Fixed,W,Major,Person 572,2011/06/01 21:47:01 +0100,2011/06/01 21:47:01 +0100,Person 572,2011/06/03 11:05:48 +0100
3761,Bug,Resolved,Fixed,W,Major,Person 808,2011/06/01 22:50:57 +0100,2011/06/07 13:54:21 +0100,Person 572,2011/06/07 13:54:21 +0100
3774,Bug,Resolved,Fixed,W-auth-roles,Trivial,Person 812,2011/06/06 21:37:51 +0100,2011/06/07 08:36:27 +0100,Person 572,2011/06/07 08:36:27 +0100
3780,Bug,Resolved,Fixed,W,Minor,Person 813,2011/06/09 09:09:31 +0100,2011/06/09 13:57:16 +0100,Person 572,2011/06/09 13:57:16 +0100
3781,Improvement,Resolved,Fixed,W,Major,Person 572,2011/06/09 13:49:44 +0100,2011/06/09 13:49:44 +0100,Person 572,2011/06/13 16:16:37 +0100
3785,Improvement,Resolved,Fixed,W,Major,Person 779,2011/06/10 07:45:29 +0100,2011/06/23 18:49:16 +0100,Person 522,2011/06/23 18:49:16 +0100
3788,Improvement,Resolved,Fixed,W,Major,Person 814,2011/06/11 14:21:00 +0100,2011/06/22 18:15:06 +0100,Person 572,2011/06/23 09:20:38 +0100
3793,Bug,Resolved,Fixed,W-extensions,Major,Person 815,2011/06/14 17:18:33 +0100,2011/06/14 17:45:56 +0100,Person 669,2011/06/14 18:05:14 +0100
3794,Improvement,Resolved,Fixed,W,Major,Person 572,2011/06/14 20:17:55 +0100,2011/06/14 20:17:55 +0100,Person 572,2011/06/14 20:18:42 +0100
3797,Improvement,Resolved,Fixed,W,Major,Person 669,2011/06/15 13:41:43 +0100,2011/06/15 13:41:43 +0100,Person 669,2011/06/15 16:26:05 +0100
3799,Improvement,Resolved,Fixed,W,Major,Person 669,2011/06/15 16:31:46 +0100,2011/06/15 19:02:36 +0100,Person 669,2011/06/15 19:28:09 +0100
3814,Bug,Resolved,Fixed,W,Major,Person 182,2011/06/17 22:31:24 +0100,2011/06/18 09:13:45 +0100,Person 560,2011/06/18 09:13:45 +0100
3815,Improvement,Resolved,Fixed,W; W-examples,Minor,Person 784,2011/06/18 10:23:33 +0100,2011/06/22 21:21:28 +0100,Person 522,2011/06/22 21:21:28 +0100
3822,Bug,Closed,Fixed,W,Major,Person 560,2011/06/21 16:32:54 +0100,2011/06/21 16:32:54 +0100,Person 560,2011/06/21 16:39:47 +0100
3832,Bug,Resolved,Fixed,W,Major,Person 528,2011/06/23 16:48:14 +0100,2011/06/30 13:58:05 +0100,Person 528,2011/06/30 13:58:54 +0100
3834,Bug,Closed,Fixed,W,Major,Person 560,2011/06/25 02:21:02 +0100,2011/06/25 02:21:02 +0100,Person 560,2011/06/28 21:44:39 +0100
3838,Bug,Resolved,Fixed,W,Major,Person 816,2011/06/27 20:52:03 +0100,2011/06/28 14:20:16 +0100,Person 572,2011/06/28 14:39:00 +0100
3842,Bug,Resolved,Fixed,W,Major,Person 671,2011/06/29 03:24:13 +0100,2011/07/09 10:01:36 +0100,Person 522,2011/07/09 10:28:30 +0100
3846,Bug,Closed,Fixed,W,Major,Person 560,2011/06/29 15:55:42 +0100,2011/06/29 15:55:42 +0100,Person 560,2011/06/29 16:57:24 +0100
3847,Bug,Resolved,Fixed,W,Major,Person 817,2011/06/30 10:33:10 +0100,2011/06/30 11:02:33 +0100,Person 572,2011/06/30 14:47:20 +0100
3852,Improvement,Resolved,Fixed,W,Minor,Person 650,2011/06/30 14:17:10 +0100,2011/06/30 14:27:17 +0100,Person 560,2011/06/30 14:36:41 +0100
3860,Bug,Resolved,Fixed,W,Trivial,Person 775,2011/07/02 22:55:51 +0100,2011/07/03 12:30:54 +0100,Person 572,2011/07/03 12:30:54 +0100
3861,Bug,Resolved,Fixed,W,Minor,Person 818,2011/07/03 11:03:44 +0100,2011/07/03 12:58:47 +0100,Person 522,2011/07/03 14:46:32 +0100
3867,Bug,Closed,Fixed,W,Major,Person 797,2011/07/04 16:21:10 +0100,2011/07/05 20:13:26 +0100,Person 572,2011/07/05 20:26:09 +0100
3873,Improvement,Resolved,Fixed,,Major,Person 529,2011/07/05 21:58:27 +0100,2011/07/05 22:11:46 +0100,Person 529,2011/07/05 22:11:46 +0100
3880,Bug,Resolved,Fixed,W,Major,Person 801,2011/07/08 16:02:40 +0100,2011/07/11 09:23:09 +0100,Person 572,2011/07/11 09:23:09 +0100
3885,Bug,Resolved,Fixed,W,Major,Person 811,2011/07/11 14:48:39 +0100,2011/07/12 10:44:28 +0100,Person 572,2011/07/12 11:10:45 +0100
3887,Bug,Closed,Fixed,W,Minor,Person 819,2011/07/11 19:58:57 +0100,2011/07/12 10:26:37 +0100,Person 572,2011/07/14 09:21:07 +0100
3891,Bug,Resolved,Fixed,W,Major,Person 808,2011/07/12 22:36:49 +0100,2011/07/19 13:32:14 +0100,Person 522,2011/07/21 21:07:57 +0100
3892,Bug,Resolved,Fixed,W,Major,Person 811,2011/07/13 13:31:25 +0100,2011/07/15 13:06:39 +0100,Person 572,2011/07/15 13:06:39 +0100
3897,Bug,Resolved,Fixed,W,Major,Person 820,2011/07/13 16:55:49 +0100,2011/07/13 20:22:56 +0100,Person 572,2011/07/14 09:09:07 +0100
3906,Bug,Closed,Fixed,W,Major,Person 821,2011/07/15 14:36:59 +0100,2011/07/18 10:25:52 +0100,Person 572,2011/07/18 10:25:52 +0100
3908,Bug,Resolved,Fixed,W,Major,Person 822,2011/07/15 19:16:26 +0100,2011/07/18 10:00:22 +0100,Person 572,2011/07/18 10:00:22 +0100
3909,Bug,Resolved,Fixed,W,Major,Person 822,2011/07/15 19:44:40 +0100,2011/07/18 09:00:31 +0100,Person 572,2011/07/18 09:00:31 +0100
3912,Bug,Resolved,Fixed,W,Major,Person 823,2011/07/17 21:06:27 +0100,2011/07/19 09:10:10 +0100,Person 572,2011/07/19 09:10:10 +0100
3916,Improvement,Resolved,Fixed,W-extensions,Trivial,Person 824,2011/07/19 08:38:08 +0100,2011/07/19 09:37:48 +0100,Person 572,2011/07/19 09:37:48 +0100
3917,Bug,Resolved,Fixed,W,Major,Person 776,2011/07/19 10:36:48 +0100,2011/07/28 21:43:40 +0100,Person 779,2011/07/28 21:43:40 +0100
3918,Bug,Resolved,Fixed,W,Major,Person 528,2011/07/19 14:09:04 +0100,2011/07/19 14:35:06 +0100,Person 528,2011/07/19 14:35:06 +0100
3926,Bug,Resolved,Fixed,W,Major,Person 800,2011/07/21 09:40:50 +0100,2011/07/25 14:57:54 +0100,Person 572,2011/07/25 14:57:54 +0100
3937,Improvement,Resolved,Fixed,W,Trivial,Person 825,2011/07/29 02:51:18 +0100,2011/08/18 19:53:39 +0100,Person 572,2011/08/18 19:53:39 +0100
3948,Improvement,Closed,Fixed,W,Major,Person 560,2011/08/05 13:34:12 +0100,2011/08/05 13:34:12 +0100,Person 560,2011/08/18 18:34:08 +0100
3962,Bug,Resolved,Fixed,W,Major,Person 826,2011/08/12 13:57:09 +0100,2011/09/16 06:05:32 +0100,Person 779,2011/09/16 10:27:46 +0100
3965,Bug,Resolved,Fixed,W,Major,Person 572,2011/08/15 12:44:01 +0100,2011/08/15 16:08:32 +0100,Person 572,2011/08/15 16:19:04 +0100
3971,Bug,Resolved,Fixed,W,Major,Person 572,2011/08/17 13:42:02 +0100,2011/08/17 13:42:02 +0100,Person 572,2011/08/17 14:22:51 +0100
3982,Bug,Resolved,Fixed,,Major,Person 786,2011/08/22 12:17:11 +0100,2011/09/12 15:54:59 +0100,Person 669,2011/09/13 01:42:18 +0100
3986,Bug,Resolved,Fixed,W,Minor,Person 683,2011/08/23 14:57:20 +0100,2011/08/23 15:03:26 +0100,Person 572,2011/08/23 15:03:26 +0100
3988,Improvement,Resolved,Fixed,W,Major,Person 182,2011/08/24 02:55:36 +0100,2011/08/24 14:48:44 +0100,Person 572,2011/08/24 14:48:44 +0100
3991,Bug,Resolved,Fixed,W-auth-roles,Major,Person 805,2011/08/24 17:12:05 +0100,2011/08/25 12:49:44 +0100,Person 572,2011/08/31 12:14:35 +0100
4009,Bug,Resolved,Fixed,W,Major,Person 827,2011/08/31 06:16:36 +0100,2011/09/05 13:05:22 +0100,Person 572,2011/09/06 08:26:38 +0100
4010,Bug,Resolved,Fixed,W-auth-roles,Major,Person 572,2011/08/31 10:56:27 +0100,2011/08/31 10:56:27 +0100,Person 572,2011/08/31 11:02:33 +0100
4014,Bug,Resolved,Fixed,W,Major,Person 827,2011/09/01 01:04:56 +0100,2011/09/07 15:11:25 +0100,Person 572,2011/09/07 15:28:19 +0100
4016,Bug,Resolved,Fixed,W,Major,Person 572,2011/09/01 10:10:02 +0100,2011/09/12 15:20:46 +0100,Person 572,2011/09/12 15:20:46 +0100
4023,Improvement,Resolved,Fixed,W,Major,Person 807,2011/09/03 16:20:56 +0100,2011/09/07 16:28:31 +0100,Person 572,2011/09/07 16:28:31 +0100
4032,Bug,Resolved,Fixed,W,Major,Person 828,2011/09/06 14:54:32 +0100,2011/09/06 15:04:05 +0100,Person 560,2011/09/08 14:58:40 +0100
4040,Bug,Resolved,Fixed,W,Trivial,Person 829,2011/09/10 23:58:09 +0100,2011/09/11 01:30:35 +0100,Person 669,2011/09/11 01:30:35 +0100
4053,Bug,Resolved,Fixed,W,Major,Person 830,2011/09/14 10:56:24 +0100,2011/09/14 13:12:20 +0100,Person 560,2011/09/14 13:26:29 +0100
4054,Bug,Resolved,Fixed,W,Major,Person 831,2011/09/14 22:39:33 +0100,2011/09/15 03:02:10 +0100,Person 669,2011/09/15 21:33:56 +0100
4055,Bug,Resolved,Fixed,W-examples,Minor,Person 832,2011/09/14 23:09:58 +0100,2011/09/15 00:07:59 +0100,Person 529,2011/09/16 05:51:16 +0100
4067,Improvement,Resolved,Fixed,W-utility,Major,Person 572,2011/09/20 10:42:48 +0100,2011/09/20 10:42:48 +0100,Person 572,2011/09/20 10:43:25 +0100
4068,Improvement,Resolved,Fixed,W,Major,Person 572,2011/09/20 11:18:30 +0100,2011/09/20 11:18:30 +0100,Person 572,2011/09/20 11:19:22 +0100
4071,Bug,Resolved,Fixed,W-extensions,Minor,Person 833,2011/09/21 08:08:43 +0100,2011/11/09 10:43:34 +0100,Person 572,2011/11/09 11:34:48 +0100
4073,Bug,Resolved,Fixed,W-quickstart,Major,Person 572,2011/09/21 08:55:46 +0100,2011/09/24 22:55:12 +0100,Person 529,2011/09/24 22:55:12 +0100
4076,Bug,Resolved,Fixed,W,Major,Person 834,2011/09/21 21:11:20 +0100,2011/11/17 17:04:54 +0100,Person 572,2011/11/17 17:04:54 +0100
4077,Bug,Resolved,Fixed,W,Minor,Person 835,2011/09/22 09:36:47 +0100,2011/10/03 09:13:23 +0100,Person 572,2011/10/03 09:13:23 +0100
4079,Improvement,Resolved,Fixed,W,Minor,Person 836,2011/09/23 07:50:21 +0100,2011/09/24 01:23:28 +0100,Person 529,2011/09/24 01:24:12 +0100
4088,Improvement,Resolved,Fixed,W,Minor,Person 683,2011/09/26 13:27:53 +0100,2011/12/23 09:58:19 +0100,Person 572,2011/12/23 09:58:19 +0100
4099,Bug,Resolved,Fixed,W-extensions,Minor,Person 837,2011/09/30 14:27:13 +0100,2011/10/03 10:48:19 +0100,Person 572,2011/10/03 10:48:19 +0100
4111,Bug,Resolved,Fixed,W,Major,Person 838,2011/10/06 08:32:10 +0100,2011/10/07 08:52:17 +0100,Person 572,2011/10/07 08:52:17 +0100
4126,Bug,Resolved,Fixed,W,Major,Person 839,2011/10/13 15:50:57 +0100,2011/10/13 15:50:57 +0100,Person 529,2011/10/19 07:41:50 +0100
4134,Bug,Resolved,Fixed,W,Critical,Person 840,2011/10/15 05:17:30 +0100,2011/10/18 07:50:50 +0100,Person 529,2011/10/18 07:50:50 +0100
4141,Bug,Resolved,Fixed,W,Major,Person 839,2011/10/19 13:58:20 +0100,2011/10/19 15:58:46 +0100,Person 572,2011/10/19 16:16:12 +0100
4152,Bug,Resolved,Fixed,W,Major,Person 572,2011/10/20 13:42:03 +0100,2011/10/20 13:42:03 +0100,Person 572,2011/10/20 13:46:18 +0100
4154,Improvement,Closed,Fixed,W-extensions,Minor,Person 797,2011/10/20 15:22:00 +0100,2011/10/21 08:07:46 +0100,Person 779,2011/11/09 18:05:46 +0100
4161,Bug,Closed,Fixed,W,Major,Person 797,2011/10/21 19:09:20 +0100,2011/10/25 09:35:46 +0100,Person 572,2011/10/26 14:51:33 +0100
4168,Bug,Resolved,Fixed,W,Major,Person 841,2011/10/25 14:23:23 +0100,2011/10/26 01:17:54 +0100,Person 669,2011/10/28 22:10:34 +0100
4171,Improvement,Resolved,Fixed,W,Major,Person 572,2011/10/25 22:25:30 +0100,2011/10/25 22:25:30 +0100,Person 572,2011/10/26 08:19:08 +0100
4172,Bug,Resolved,Fixed,W,Minor,Person 842,2011/10/26 07:18:25 +0100,2011/10/31 09:56:13 +0100,Person 572,2011/10/31 14:17:53 +0100
4183,Bug,Resolved,Fixed,W,Major,Person 683,2011/10/28 08:14:33 +0100,2011/10/28 09:42:37 +0100,Person 572,2011/10/28 09:42:37 +0100
4184,Bug,Resolved,Fixed,W,Major,Person 843,2011/10/28 12:06:31 +0100,2011/10/28 17:03:57 +0100,Person 529,2011/10/28 17:25:17 +0100
4185,Bug,Resolved,Fixed,W,Major,Person 683,2011/10/28 12:58:48 +0100,2011/10/31 14:26:41 +0100,Person 572,2011/10/31 14:26:41 +0100
4189,Improvement,Resolved,Fixed,W,Major,Person 810,2011/11/02 08:28:10 +0100,2011/11/08 17:00:04 +0100,Person 572,2011/11/08 17:00:04 +0100
4192,Improvement,Resolved,Fixed,W,Major,Person 572,2011/11/02 10:45:13 +0100,2011/11/02 10:45:13 +0100,Person 572,2011/11/02 10:45:52 +0100
